1	-2.542642	-4.003105	8.78672	-2.767697	-4.3861775	8.896853	-1.1827357	1.541866	3.3566709	-9.878476	-3.2609026	6.8043213	-23.238121	-10.295067	6.8522053	-75.024704	-32.460587	-57.183113	-5.2624555	-14.662091	23.27164	-3.6535518	-8.135497	2.27928	-5.6120086	-5.4444146	1.661576	-8.714894	-4.3718123	2.4420857	-1.8195933	-5.57849	3.845088	-7.359776	-1.0582372	5.2385135	-8.863335	-2.743755	4.572925	-7.517793	-4.1946416	3.0119057	-8.868123	-0.79966336	4.2281604	-7.4507556	-3.9552212	4.6160207
1	-7.101202	1.0199299	4.7309427	-2.1212628	-22.639572	1.9871874	-3.1268275	2.753332	1.4413095	-4.5537715	-9.346964	2.7246015	5.1906295	-4.759673	0.8858546	-11.69807	4.189853	-0.7182605	-16.160862	-5.070919	23.592464	-3.5434184	-14.4370365	-2.1739352	-2.5570073	-22.816742	7.345411	-5.583278	-9.126697	-4.927267	1.3024458	-3.4237084	4.501099	-35.5922	-32.26905	-4.8698063	3.2034419	-6.9479733	-3.0789435	-17.961302	-28.763939	33.834858	-0.10534488	-13.239936	-0.1388637	11.252748	-10.429143	-5.9902925
1	-3.3806129	3.5577838	-13.388376	-8.145074	-26.374525	-3.2992098	19.546263	-9.299079	-3.8163576	2.695871	2.2601264	-8.264784	3.2944214	-23.563734	5.2241483	-0.7757214	26.551697	17.913418	-3.217807	-7.8290396	-0.9720459	0.30645782	-4.510676	9.730036	0.25378537	-4.1371803	9.892841	0.63206923	-3.2225955	9.188946	0.7134721	-3.6535518	9.44752	1.1444284	-3.7062242	10.79785	9.208099	2.8107927	0.8283938	-3.572149	2.9017725	-2.4229321	-4.879383	8.916007	-1.7046716	-5.8083334	7.431602	1.6711528
1	-0.7134721	-0.545878	8.987833	0.023942016	0.3878607	10.036493	0.93373865	3.1411927	9.782708	0.3878607	1.5466543	9.662998	0.4309563	1.958457	9.696517	0.7038953	1.4269443	9.648633	0.9672575	1.5227122	9.720459	0.9720459	1.5227122	9.816227	0.842759	1.958457	9.677363	0.92416185	1.9249382	9.734824	0.8523358	1.9153614	9.619903	0.7757214	1.5801731	9.739613	1.2880806	1.6089035	9.773131	1.1971009	1.8100165	9.77792	1.1109096	1.9297266	9.753978	1.1252748	1.9967642	9.715671
1	1.091756	1.6807296	9.701305	1.364695	1.4748282	9.624691	1.6089035	1.7477672	9.653421	1.3263878	1.5610195	9.89763	1.1587936	1.8339585	9.543288	1.3311762	1.7860745	9.782708	1.1971009	1.7860745	9.639056	1.3934253	1.733402	9.715671	1.1827357	1.5610195	9.77792	1.6711528	1.4221559	9.77792	2.4229321	1.2066777	9.634268	1.9632454	1.4748282	9.485827	1.3838485	1.6184803	9.801862	1.3742718	1.8483237	9.639056	2.6719291	19.88624	17.808073	-4.817134	2.8060043	9.504981
1	-9.169792	-0.51714754	-1.340753	-4.1515455	-3.7493198	-0.6847417	-13.962984	-0.20590134	0.7613561	-5.602432	-4.012682	10.539276	-3.1555579	-15.021221	5.9902925	-4.5202527	-8.6574335	2.360683	-1.3838485	-8.145074	1.7621324	-2.5570073	-7.6614456	2.0973208	-0.30166942	-7.1059904	2.6527755	-0.11971009	-8.939949	6.4308257	-1.9057846	-2.8874073	1.8483237	-11.27669	-3.1555579	4.003105	-16.515203	-12.770672	0.17717093	-7.9822683	-3.5913026	0.9528923	-8.12592	-4.687847	0.45489833	-6.7564373	-8.6574335	1.5370775
1	-6.612785	-5.674258	-0.5554548	-4.3861775	-0.59376204	4.4436383	-8.413225	-3.5913026	2.2888567	-8.959103	-3.6008794	2.1691468	-9.160215	-2.96881	1.6950948	-8.844181	-3.2561142	2.4037786	-8.882488	-3.4524388	2.3654714	-29.712044	-36.545094	4.4819455	-21.332336	-9.605537	10.510546	-7.5082164	-5.568913	-3.2369606	-13.570335	-8.90643	5.0613422	-5.544971	-9.179369	0.095768064	-6.655881	-1.1300632	5.482722	-6.71813	-5.497087	1.3694834	-8.259995	-7.6375036	0.60333884	-12.172121	-7.3549876	4.8506527
1	-7.0724716	2.2218192	7.666234	-0.63206923	-5.161899	7.7667904	-4.0174704	-2.8778305	8.058883	-4.098873	-4.711789	5.2385135	-4.280833	-10.807426	2.633622	-3.9121256	-10.951078	6.033388	-2.1883004	-8.992621	3.2369606	-3.643975	-6.9527617	5.1810527	-4.4963107	-9.744401	4.5154643	-3.6727054	-6.3589997	4.6782703	-4.0557775	-7.383718	8.791509	-4.2664676	-8.939949	5.2145715	-3.1411927	-6.9240313	4.381389	-1.7717092	-7.101202	5.085284	4.654328	-6.6750345	9.696517	-2.5234885	0.47884035	9.825804
1	-14.202404	-6.6606693	4.596867	-5.21936	-2.2984335	4.3143516	-3.4045548	-0.5267244	-1.1300632	-7.8290396	-4.88896	1.8579005	-12.6222315	-7.120356	4.074931	-14.944607	1.1348516	1.757344	-9.528923	-4.2999864	-0.94331545	-10.635044	-8.528147	3.2369606	-9.294291	-2.8203697	2.1499932	-11.923124	-1.5275006	-0.51714754	-8.552089	-7.383718	1.9393034	-9.251195	-3.9073372	1.5945383	-9.361329	-2.542642	1.091756	-9.054871	-7.469909	-1.6519991	0.82360536	-6.009446	-2.3750482	-4.912902	-4.711789	-0.32561144
1	-2.27928	-1.3503298	3.892972	-9.586384	-3.2800562	1.5370775	-16.601395	-6.3781533	4.745308	-10.524911	-2.7389667	2.8682537	-10.965444	-2.60968	1.484405	-8.992621	-4.3382936	3.6535518	-5.45878	-5.5018754	4.285621	-4.4005427	-3.7924154	6.493075	-3.86903	-5.985504	2.384625	-7.1107793	-10.673351	7.086837	-5.243302	-4.6351743	4.630386	-9.629479	-8.441956	3.763685	-10.218452	-2.920926	-2.3558946	-8.66701	-5.592855	1.0821792	-8.24563	-5.1235914	0.2681506	-8.121132	-6.05733	-0.033518825
